method,model_name,task_name,train_subset_size,num_train_epochs,seed,accuracy,learning_rate,batch_size,max_length,lora_r,lora_alpha,warmup_ratio,bf16,elapsed_seconds,total_parameters,trainable_parameters,trainable_percentage
full_ft,roberta-base,mrpc,80,2,11,0.3161764705882353,2e-05,16,128,,,0.1,True,0.3,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,2,17,0.3161764705882353,2e-05,16,128,,,0.1,True,0.4,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,2,23,0.3161764705882353,2e-05,16,128,,,0.1,True,0.3,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,2,11,0.6862745098039216,2e-05,16,128,,,0.1,True,1.2,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,2,17,0.5,2e-05,16,128,,,0.1,True,1.1,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,2,23,0.6740196078431373,2e-05,16,128,,,0.1,True,1.1,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,2,11,0.6838235294117647,2e-05,16,128,,,0.1,True,4.4,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,2,17,0.6838235294117647,2e-05,16,128,,,0.1,True,3.9,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,2,23,0.6838235294117647,2e-05,16,128,,,0.1,True,4.0,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,5,11,0.3161764705882353,2e-05,16,128,,,0.1,True,0.6,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,5,17,0.3161764705882353,2e-05,16,128,,,0.1,True,0.6,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,5,23,0.3161764705882353,2e-05,16,128,,,0.1,True,0.6,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,5,11,0.6838235294117647,2e-05,16,128,,,0.1,True,2.5,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,5,17,0.6838235294117647,2e-05,16,128,,,0.1,True,2.3,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,5,23,0.6838235294117647,2e-05,16,128,,,0.1,True,2.3,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,5,11,0.6838235294117647,2e-05,16,128,,,0.1,True,8.4,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,5,17,0.6838235294117647,2e-05,16,128,,,0.1,True,9.0,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,5,23,0.6838235294117647,2e-05,16,128,,,0.1,True,8.9,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,10,11,0.6838235294117647,2e-05,16,128,,,0.1,True,1.1,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,10,17,0.6838235294117647,2e-05,16,128,,,0.1,True,1.1,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,10,23,0.6838235294117647,2e-05,16,128,,,0.1,True,1.1,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,10,11,0.6838235294117647,2e-05,16,128,,,0.1,True,4.7,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,10,17,0.6838235294117647,2e-05,16,128,,,0.1,True,4.3,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,10,23,0.6838235294117647,2e-05,16,128,,,0.1,True,4.3,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,10,11,0.7009803921568627,2e-05,16,128,,,0.1,True,16.8,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,10,17,0.7205882352941176,2e-05,16,128,,,0.1,True,17.7,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,10,23,0.6985294117647058,2e-05,16,128,,,0.1,True,17.8,124647170,124647170,100.0
ia3,roberta-base,mrpc,80,1,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,1,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,1,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,1,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.5,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,1,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.5,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,1,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,1,11,0.6838235294117647,0.0002,16,128,,,0.1,True,1.7,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,1,17,0.6838235294117647,0.0002,16,128,,,0.1,True,1.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,1,23,0.6838235294117647,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,2,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.3,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,2,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.4,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,2,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.3,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,2,11,0.6838235294117647,0.0002,16,128,,,0.1,True,1.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,2,17,0.6838235294117647,0.0002,16,128,,,0.1,True,1.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,2,23,0.6838235294117647,0.0002,16,128,,,0.1,True,1.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,2,11,0.6838235294117647,0.0002,16,128,,,0.1,True,4.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,2,17,0.6838235294117647,0.0002,16,128,,,0.1,True,3.8,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,2,23,0.6838235294117647,0.0002,16,128,,,0.1,True,3.4,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,5,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,5,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,5,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,5,11,0.6838235294117647,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,5,17,0.6838235294117647,0.0002,16,128,,,0.1,True,2.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,5,23,0.6838235294117647,0.0002,16,128,,,0.1,True,2.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,5,11,0.6838235294117647,0.0002,16,128,,,0.1,True,7.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,5,17,0.6838235294117647,0.0002,16,128,,,0.1,True,7.8,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,5,23,0.6838235294117647,0.0002,16,128,,,0.1,True,7.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,10,11,0.6838235294117647,0.0002,16,128,,,0.1,True,1.0,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,10,17,0.6838235294117647,0.0002,16,128,,,0.1,True,1.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,80,10,23,0.6838235294117647,0.0002,16,128,,,0.1,True,1.1,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,10,11,0.6838235294117647,0.0002,16,128,,,0.1,True,3.9,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,10,17,0.6838235294117647,0.0002,16,128,,,0.1,True,4.0,125266948,619778,0.4948
ia3,roberta-base,mrpc,320,10,23,0.6838235294117647,0.0002,16,128,,,0.1,True,3.9,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,10,11,0.7058823529411765,0.0002,16,128,,,0.1,True,16.6,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,10,17,0.7107843137254902,0.0002,16,128,,,0.1,True,15.2,125266948,619778,0.4948
ia3,roberta-base,mrpc,1280,10,23,0.7156862745098039,0.0002,16,128,,,0.1,True,17.8,125266948,619778,0.4948
lora,roberta-base,mrpc,80,1,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.2,125534212,887042,0.7066
lora,roberta-base,mrpc,80,1,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.3,125534212,887042,0.7066
lora,roberta-base,mrpc,80,1,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.3,125534212,887042,0.7066
lora,roberta-base,mrpc,320,1,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.6,125534212,887042,0.7066
lora,roberta-base,mrpc,320,1,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.6,125534212,887042,0.7066
lora,roberta-base,mrpc,320,1,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,1,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.8,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,1,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.8,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,1,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,2.5,125534212,887042,0.7066
lora,roberta-base,mrpc,80,2,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.4,125534212,887042,0.7066
lora,roberta-base,mrpc,80,2,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.4,125534212,887042,0.7066
lora,roberta-base,mrpc,80,2,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.4,125534212,887042,0.7066
lora,roberta-base,mrpc,320,2,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.2,125534212,887042,0.7066
lora,roberta-base,mrpc,320,2,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.2,125534212,887042,0.7066
lora,roberta-base,mrpc,320,2,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.0,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,2,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,4.7,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,2,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,4.1,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,2,23,0.6985294117647058,0.0002,16,128,8,16,0.1,True,3.7,125534212,887042,0.7066
lora,roberta-base,mrpc,80,5,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,mrpc,80,5,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,mrpc,80,5,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,mrpc,320,5,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,2.9,125534212,887042,0.7066
lora,roberta-base,mrpc,320,5,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,2.3,125534212,887042,0.7066
lora,roberta-base,mrpc,320,5,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,2.3,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,5,11,0.8357843137254902,0.0002,16,128,8,16,0.1,True,8.5,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,5,17,0.8333333333333334,0.0002,16,128,8,16,0.1,True,8.8,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,5,23,0.8284313725490197,0.0002,16,128,8,16,0.1,True,8.8,125534212,887042,0.7066
lora,roberta-base,mrpc,80,10,11,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.2,125534212,887042,0.7066
lora,roberta-base,mrpc,80,10,17,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.2,125534212,887042,0.7066
lora,roberta-base,mrpc,80,10,23,0.6838235294117647,0.0002,16,128,8,16,0.1,True,1.2,125534212,887042,0.7066
lora,roberta-base,mrpc,320,10,11,0.7009803921568627,0.0002,16,128,8,16,0.1,True,4.6,125534212,887042,0.7066
lora,roberta-base,mrpc,320,10,17,0.7573529411764706,0.0002,16,128,8,16,0.1,True,4.4,125534212,887042,0.7066
lora,roberta-base,mrpc,320,10,23,0.7450980392156863,0.0002,16,128,8,16,0.1,True,4.4,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,10,11,0.8480392156862745,0.0002,16,128,8,16,0.1,True,20.4,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,10,17,0.8480392156862745,0.0002,16,128,8,16,0.1,True,17.1,125534212,887042,0.7066
lora,roberta-base,mrpc,1280,10,23,0.8357843137254902,0.0002,16,128,8,16,0.1,True,19.7,125534212,887042,0.7066
bitfit,roberta-base,qnli,80,1,11,0.4946000366099213,0.0002,16,128,,,0.1,True,1.1,124647170,694274,0.557
bitfit,roberta-base,qnli,80,1,17,0.4958813838550247,0.0002,16,128,,,0.1,True,1.1,124647170,694274,0.557
bitfit,roberta-base,qnli,80,1,23,0.5130880468606992,0.0002,16,128,,,0.1,True,1.1,124647170,694274,0.557
bitfit,roberta-base,qnli,320,1,11,0.49807797913234486,0.0002,16,128,,,0.1,True,1.4,124647170,694274,0.557
bitfit,roberta-base,qnli,320,1,17,0.4946000366099213,0.0002,16,128,,,0.1,True,1.6,124647170,694274,0.557
bitfit,roberta-base,qnli,320,1,23,0.5053999633900788,0.0002,16,128,,,0.1,True,1.5,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,1,11,0.5053999633900788,0.0002,16,128,,,0.1,True,2.6,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,1,17,0.5053999633900788,0.0002,16,128,,,0.1,True,2.2,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,1,23,0.4946000366099213,0.0002,16,128,,,0.1,True,2.2,124647170,694274,0.557
bitfit,roberta-base,qnli,80,2,11,0.49441698700347797,0.0002,16,128,,,0.1,True,1.3,124647170,694274,0.557
bitfit,roberta-base,qnli,80,2,17,0.4946000366099213,0.0002,16,128,,,0.1,True,1.2,124647170,694274,0.557
bitfit,roberta-base,qnli,80,2,23,0.5053999633900788,0.0002,16,128,,,0.1,True,1.2,124647170,694274,0.557
bitfit,roberta-base,qnli,320,2,11,0.4946000366099213,0.0002,16,128,,,0.1,True,1.6,124647170,694274,0.557
bitfit,roberta-base,qnli,320,2,17,0.5053999633900788,0.0002,16,128,,,0.1,True,1.7,124647170,694274,0.557
bitfit,roberta-base,qnli,320,2,23,0.4946000366099213,0.0002,16,128,,,0.1,True,1.7,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,2,11,0.5528098114589054,0.0002,16,128,,,0.1,True,3.8,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,2,17,0.5632436390261761,0.0002,16,128,,,0.1,True,3.4,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,2,23,0.4946000366099213,0.0002,16,128,,,0.1,True,3.6,124647170,694274,0.557
bitfit,roberta-base,qnli,80,5,11,0.5053999633900788,0.0002,16,128,,,0.1,True,1.6,124647170,694274,0.557
bitfit,roberta-base,qnli,80,5,17,0.4942339373970346,0.0002,16,128,,,0.1,True,1.4,124647170,694274,0.557
bitfit,roberta-base,qnli,80,5,23,0.4946000366099213,0.0002,16,128,,,0.1,True,1.4,124647170,694274,0.557
bitfit,roberta-base,qnli,320,5,11,0.537799743730551,0.0002,16,128,,,0.1,True,3.1,124647170,694274,0.557
bitfit,roberta-base,qnli,320,5,17,0.5418268350723046,0.0002,16,128,,,0.1,True,2.5,124647170,694274,0.557
bitfit,roberta-base,qnli,320,5,23,0.5053999633900788,0.0002,16,128,,,0.1,True,2.6,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,5,11,0.6121178839465495,0.0002,16,128,,,0.1,True,7.5,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,5,17,0.609738239062786,0.0002,16,128,,,0.1,True,6.8,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,5,23,0.5927146256635548,0.0002,16,128,,,0.1,True,7.6,124647170,694274,0.557
bitfit,roberta-base,qnli,80,10,11,0.5059491122094087,0.0002,16,128,,,0.1,True,1.9,124647170,694274,0.557
bitfit,roberta-base,qnli,80,10,17,0.5055830129965221,0.0002,16,128,,,0.1,True,2.1,124647170,694274,0.557
bitfit,roberta-base,qnli,80,10,23,0.5053999633900788,0.0002,16,128,,,0.1,True,1.9,124647170,694274,0.557
bitfit,roberta-base,qnli,320,10,11,0.519311733479773,0.0002,16,128,,,0.1,True,4.8,124647170,694274,0.557
bitfit,roberta-base,qnli,320,10,17,0.5414607358594179,0.0002,16,128,,,0.1,True,4.3,124647170,694274,0.557
bitfit,roberta-base,qnli,320,10,23,0.499725425590335,0.0002,16,128,,,0.1,True,4.1,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,10,11,0.7922386966868021,0.0002,16,128,,,0.1,True,13.1,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,10,17,0.7889438037708218,0.0002,16,128,,,0.1,True,14.3,124647170,694274,0.557
bitfit,roberta-base,qnli,1280,10,23,0.7695405454878272,0.0002,16,128,,,0.1,True,13.7,124647170,694274,0.557
full_ft,roberta-base,qnli,80,1,11,0.4946000366099213,2e-05,16,128,,,0.1,True,1.2,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,1,17,0.4946000366099213,2e-05,16,128,,,0.1,True,1.2,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,1,23,0.4946000366099213,2e-05,16,128,,,0.1,True,1.2,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,1,11,0.4946000366099213,2e-05,16,128,,,0.1,True,1.5,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,1,17,0.4946000366099213,2e-05,16,128,,,0.1,True,1.5,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,1,23,0.4946000366099213,2e-05,16,128,,,0.1,True,1.7,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,1,11,0.4946000366099213,2e-05,16,128,,,0.1,True,2.8,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,1,17,0.4946000366099213,2e-05,16,128,,,0.1,True,2.9,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,1,23,0.4946000366099213,2e-05,16,128,,,0.1,True,2.7,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,2,11,0.4946000366099213,2e-05,16,128,,,0.1,True,1.4,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,2,17,0.4946000366099213,2e-05,16,128,,,0.1,True,1.3,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,2,23,0.4946000366099213,2e-05,16,128,,,0.1,True,1.4,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,2,11,0.4946000366099213,2e-05,16,128,,,0.1,True,1.9,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,2,17,0.4946000366099213,2e-05,16,128,,,0.1,True,1.9,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,2,23,0.4946000366099213,2e-05,16,128,,,0.1,True,2.0,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,2,11,0.4946000366099213,2e-05,16,128,,,0.1,True,5.1,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,2,17,0.4946000366099213,2e-05,16,128,,,0.1,True,4.4,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,2,23,0.4946000366099213,2e-05,16,128,,,0.1,True,4.6,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,5,11,0.4946000366099213,2e-05,16,128,,,0.1,True,1.8,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,5,17,0.4946000366099213,2e-05,16,128,,,0.1,True,1.8,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,5,23,0.4946000366099213,2e-05,16,128,,,0.1,True,1.6,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,5,11,0.4946000366099213,2e-05,16,128,,,0.1,True,3.9,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,5,17,0.4946000366099213,2e-05,16,128,,,0.1,True,3.3,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,5,23,0.4946000366099213,2e-05,16,128,,,0.1,True,3.2,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,5,11,0.49478308621636463,2e-05,16,128,,,0.1,True,9.3,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,5,17,0.5390810909756544,2e-05,16,128,,,0.1,True,9.7,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,5,23,0.49478308621636463,2e-05,16,128,,,0.1,True,9.7,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,10,11,0.4946000366099213,2e-05,16,128,,,0.1,True,2.3,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,10,17,0.4946000366099213,2e-05,16,128,,,0.1,True,2.1,124647170,124647170,100.0
full_ft,roberta-base,qnli,80,10,23,0.4946000366099213,2e-05,16,128,,,0.1,True,2.5,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,10,11,0.4946000366099213,2e-05,16,128,,,0.1,True,6.3,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,10,17,0.4946000366099213,2e-05,16,128,,,0.1,True,5.2,124647170,124647170,100.0
full_ft,roberta-base,qnli,320,10,23,0.4946000366099213,2e-05,16,128,,,0.1,True,5.5,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,10,11,0.8032216730734029,2e-05,16,128,,,0.1,True,17.7,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,10,17,0.8101775581182501,2e-05,16,128,,,0.1,True,18.3,124647170,124647170,100.0
full_ft,roberta-base,qnli,1280,10,23,0.8087131612667032,2e-05,16,128,,,0.1,True,17.7,124647170,124647170,100.0
ia3,roberta-base,qnli,80,1,11,0.4946000366099213,0.0002,16,128,,,0.1,True,1.6,125266948,619778,0.4948
ia3,roberta-base,qnli,80,1,17,0.49478308621636463,0.0002,16,128,,,0.1,True,1.6,125266948,619778,0.4948
ia3,roberta-base,qnli,80,1,23,0.4946000366099213,0.0002,16,128,,,0.1,True,1.8,125266948,619778,0.4948
ia3,roberta-base,qnli,320,1,11,0.4946000366099213,0.0002,16,128,,,0.1,True,1.8,125266948,619778,0.4948
ia3,roberta-base,qnli,320,1,17,0.4946000366099213,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,qnli,320,1,23,0.4946000366099213,0.0002,16,128,,,0.1,True,2.0,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,1,11,0.5053999633900788,0.0002,16,128,,,0.1,True,3.2,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,1,17,0.5053999633900788,0.0002,16,128,,,0.1,True,2.9,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,1,23,0.4946000366099213,0.0002,16,128,,,0.1,True,2.9,125266948,619778,0.4948
ia3,roberta-base,qnli,80,2,11,0.4946000366099213,0.0002,16,128,,,0.1,True,1.7,125266948,619778,0.4948
ia3,roberta-base,qnli,80,2,17,0.5053999633900788,0.0002,16,128,,,0.1,True,1.6,125266948,619778,0.4948
ia3,roberta-base,qnli,80,2,23,0.5143693941058026,0.0002,16,128,,,0.1,True,1.6,125266948,619778,0.4948
ia3,roberta-base,qnli,320,2,11,0.5262676185246201,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,qnli,320,2,17,0.509793153944719,0.0002,16,128,,,0.1,True,2.3,125266948,619778,0.4948
ia3,roberta-base,qnli,320,2,23,0.5053999633900788,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,2,11,0.5218744279699798,0.0002,16,128,,,0.1,True,5.2,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,2,17,0.5846604429800476,0.0002,16,128,,,0.1,True,4.7,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,2,23,0.5654402343034962,0.0002,16,128,,,0.1,True,4.7,125266948,619778,0.4948
ia3,roberta-base,qnli,80,5,11,0.5066813106351822,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,qnli,80,5,17,0.5053999633900788,0.0002,16,128,,,0.1,True,1.9,125266948,619778,0.4948
ia3,roberta-base,qnli,80,5,23,0.5053999633900788,0.0002,16,128,,,0.1,True,1.9,125266948,619778,0.4948
ia3,roberta-base,qnli,320,5,11,0.5053999633900788,0.0002,16,128,,,0.1,True,3.5,125266948,619778,0.4948
ia3,roberta-base,qnli,320,5,17,0.5000915248032217,0.0002,16,128,,,0.1,True,3.3,125266948,619778,0.4948
ia3,roberta-base,qnli,320,5,23,0.509793153944719,0.0002,16,128,,,0.1,True,4.2,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,5,11,0.5725791689547868,0.0002,16,128,,,0.1,True,9.3,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,5,17,0.6025993044114956,0.0002,16,128,,,0.1,True,8.9,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,5,23,0.5590334980779791,0.0002,16,128,,,0.1,True,10.9,125266948,619778,0.4948
ia3,roberta-base,qnli,80,10,11,0.5015559216547685,0.0002,16,128,,,0.1,True,2.3,125266948,619778,0.4948
ia3,roberta-base,qnli,80,10,17,0.5053999633900788,0.0002,16,128,,,0.1,True,2.7,125266948,619778,0.4948
ia3,roberta-base,qnli,80,10,23,0.5055830129965221,0.0002,16,128,,,0.1,True,2.6,125266948,619778,0.4948
ia3,roberta-base,qnli,320,10,11,0.5052169137836353,0.0002,16,128,,,0.1,True,5.3,125266948,619778,0.4948
ia3,roberta-base,qnli,320,10,17,0.5539081090975655,0.0002,16,128,,,0.1,True,5.4,125266948,619778,0.4948
ia3,roberta-base,qnli,320,10,23,0.5427420831045213,0.0002,16,128,,,0.1,True,5.1,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,10,11,0.6154127768625297,0.0002,16,128,,,0.1,True,16.9,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,10,17,0.5863078894380377,0.0002,16,128,,,0.1,True,16.5,125266948,619778,0.4948
ia3,roberta-base,qnli,1280,10,23,0.6005857587406187,0.0002,16,128,,,0.1,True,17.6,125266948,619778,0.4948
lora,roberta-base,qnli,80,1,11,0.4946000366099213,0.0002,16,128,8,16,0.1,True,1.7,125534212,887042,0.7066
lora,roberta-base,qnli,80,1,17,0.4946000366099213,0.0002,16,128,8,16,0.1,True,1.7,125534212,887042,0.7066
lora,roberta-base,qnli,80,1,23,0.49606443346146806,0.0002,16,128,8,16,0.1,True,1.7,125534212,887042,0.7066
lora,roberta-base,qnli,320,1,11,0.4946000366099213,0.0002,16,128,8,16,0.1,True,2.0,125534212,887042,0.7066
lora,roberta-base,qnli,320,1,17,0.4946000366099213,0.0002,16,128,8,16,0.1,True,2.0,125534212,887042,0.7066
lora,roberta-base,qnli,320,1,23,0.4946000366099213,0.0002,16,128,8,16,0.1,True,2.1,125534212,887042,0.7066
lora,roberta-base,qnli,1280,1,11,0.5048508145707487,0.0002,16,128,8,16,0.1,True,3.9,125534212,887042,0.7066
lora,roberta-base,qnli,1280,1,17,0.5141863444993593,0.0002,16,128,8,16,0.1,True,3.5,125534212,887042,0.7066
lora,roberta-base,qnli,1280,1,23,0.4982610287387882,0.0002,16,128,8,16,0.1,True,3.3,125534212,887042,0.7066
lora,roberta-base,qnli,80,2,11,0.5053999633900788,0.0002,16,128,8,16,0.1,True,1.9,125534212,887042,0.7066
lora,roberta-base,qnli,80,2,17,0.4946000366099213,0.0002,16,128,8,16,0.1,True,1.9,125534212,887042,0.7066
lora,roberta-base,qnli,80,2,23,0.509793153944719,0.0002,16,128,8,16,0.1,True,1.8,125534212,887042,0.7066
